"","Country Code","Country","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Super_region","Region","NCD_region","SDI","World_bank","LocID"
"31","COL","Colombia","Consumer price index (2010 = 100)","FP.CPI.TOTL",0.0575951042585327,0.0623658164378793,0.0652951974290407,0.0825040310884034,0.0965894783469353,0.103921280106094,0.121305406715629,0.1314079531221,0.141194611395048,0.151052343449136,0.161487980025884,0.18095816201482,0.202718953649514,0.248531146564658,0.30465108288571,0.381386506018577,0.453540709859929,0.608156860948541,0.714670209476252,0.887611237730922,1.12354403124392,1.43277633342114,1.78667552369063,2.13484818984573,2.4841661608237,3.07972466872058,3.66039421392004,4.5136463069646,5.78378935553698,7.27955745421644,9.40066198618763,12.2536162999782,15.5658378477432,19.0590175575229,23.4134664941074,28.3062086974448,34.1930754870409,40.5059956707478,48.0730246355068,53.3001958471247,58.2158441469197,62.855473984401,66.8480065969558,71.6147652697766,75.8409400661986,79.6719846987276,83.0918648998431,87.6994262022837,93.8371147480902,97.7792539484384,100,103.41758959147,106.693161384903,108.846334451914,112.000503934122,117.58959146977,126.425618178278,131.87726913518,136.15040142934,NA,"Latin America and Caribbean","Central Latin America","Latin America and Caribbean","Middle SDI","UMIC",NA
"32","COM","Comoros","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1444788256996,72.9851738620443,75.5637708127911,78.4344999497301,81.9444382464002,84.4136896302482,87.2621144475714,91.1593862946495,92.7098085118706,96.7541332611702,100,101.842663007562,108.273766971695,103.623545846485,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa","Eastern Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC",NA
"33","CPV","Cape Verde","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5614791775962,32.8871455850757,34.6608343357315,38.429922930875,39.9079968897549,41.5338782445226,43.4258129118888,48.0521844031826,52.6416040455044,54.282266139861,57.4243386099363,59.4066602744295,64.3680223468713,68.2066863551236,74.0424931244261,77.2960943460924,80.6634474838334,78.6650455116337,81.3002967857461,82.8324286026988,83.8166189895307,82.2317961501407,82.5762582473138,87.0098410295231,90.8478425435276,97.002271006813,97.9636638909917,100,104.47388342165,107.127934238569,108.741862479707,108.48221067765,108.624526319136,NA,NA,NA,NA,"Sub-Saharan Africa","Western Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC",NA
"34","CRI","Costa Rica","Consumer price index (2010 = 100)","FP.CPI.TOTL",0.24914851694617,0.255204803923181,0.262038830487819,0.269720809242317,0.278686418381441,0.276833153697579,0.277339434024538,0.280690638205111,0.292181808190401,0.299864263790218,0.313814841417028,0.323489904908506,0.338374082036893,0.389854430671012,0.507097806884084,0.595176649414235,0.615923515449255,0.641635146702956,0.680227392613047,0.742696141773493,0.877320140067072,1.20243042500369,2.28609334961627,3.03182985210818,3.3941535570514,3.90503335368347,4.36726241904621,5.10299995382895,6.16576721824463,7.18373256037572,8.55181552633007,11.0069836826342,13.4052132728109,14.7164370295246,16.7081956867893,20.5826987342896,24.1893010024218,27.3899010763151,30.5852325413172,33.6577894536768,37.3576301336988,41.5625916535062,45.3726237432137,49.659280768872,55.7748864202259,63.4705688908685,70.7511279596195,77.371330620994,87.7581622185589,94.6408203902005,100,104.878146811284,109.593006373151,115.326024202675,120.538006838199,121.504549479533,121.483320297493,123.45830294592,126.200556640365,NA,"Latin America and Caribbean","Central Latin America","Latin America and Caribbean","Middle SDI","UMIC",NA
"35","CUB","Cuba","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,6.70756568375559,6.94145536552615,7.28122776936932,7.68821601954744,6.99495681628463,7.36112241722494,7.83979504126235,8.6139683965666,10.7407067209077,12.4086334074525,13.9786251289416,15.2816213466495,16.8614527612767,19.2870174996785,25.0512465022967,28.4938837548362,30.2120714060635,31.5103420461657,32.7399043614518,33.8647113096574,34.7703821697893,36.1418875950573,37.2265345597115,39.4413433909959,41.2415831169321,43.549856679878,46.1725601992666,47.728134008253,48.3451627445529,51.0372708163641,52.7232292014452,54.3511094777301,58.4552092397137,60.8766580461167,63.5596973639247,66.5392041039271,68.5525260867889,71.5481781957823,74.1539238353768,77.7294358979757,81.8184755033268,86.025369459967,93.5046164936876,95.4357886590896,100,105.475114900922,109.48498676289,112.054009879935,114.966970836304,116.661867787173,114.732185103194,116.678646158657,117.075726173446,NA,"Latin America and Caribbean","Caribbean","Latin America and Caribbean","High-middle SDI","UMIC",NA
"36","DJI","Djibouti","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3856856499113,92.3197710456843,97.5980319580977,95.2452222590989,96.1041845301619,97.9154745364093,100,118.147633450986,122.978827761477,118.909092510231,114.839357258985,110.769622007739,106.699886756493,102.630151505247,98.5604162540013,94.4906810027553,90.4209457515093,86.3512105002634,82.2814752490174,78.2117399977715,74.1420047465255,70.0722694952796,71.2961883669429,71.7507868049893,73.1728639701599,75.4575125305984,77.8004429420683,80.5105490150371,84.5086839958037,94.6147569646812,96.2000233127406,100,105.06871394778,108.98904779208,111.938326769089,113.440387934233,112.479105732701,115.55924715987,116.215753245397,116.387718683166,NA,"Sub-Saharan Africa","Eastern Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LMIC",NA
"37","DOM","Dominican Republic","Consumer price index (2010 = 100)","FP.CPI.TOTL",0.454580670966124,0.4368520247939,0.476855123838919,0.51776738422587,0.528677320329057,0.518676545567802,0.5200402875807,0.52648018042128,0.526669589033425,0.531707858138149,0.552001374722428,0.571763183448121,0.621167705266346,0.714836906274577,0.808771961213642,0.926057852921286,0.997971340734471,1.12624586151207,1.1654150070598,1.2723279088042,1.48548272978422,1.59711139295278,1.71923041209371,1.81599941555477,2.18195377217247,3.17116816481464,3.41341283411136,3.87595497882783,5.5760973727607,7.84322236520789,11.8011068228295,17.3569684801349,18.0962063480228,19.0463184924915,20.6196906729848,23.2045667356814,24.4574494804505,26.4865782970946,27.7663211855628,29.5629526232083,31.8464351894634,34.6753758383713,36.4865982189322,46.5020646184225,70.4324269115351,73.3836882985501,78.9408920902498,83.7906783329361,92.7098785547184,94.04689529053,100,108.459362885748,112.466447689038,117.899646631681,121.435035261445,122.451138482639,124.427703215357,128.508380599882,133.088977345129,NA,"Latin America and Caribbean","Caribbean","Latin America and Caribbean","Middle SDI","UMIC",NA
"38","DZA","Algeria","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56902453351968,2.73858015270629,2.81051283964484,2.91327382098562,3.093105538332,3.23846950986223,3.50500580522346,3.8355536285299,4.29540902002563,5.04813320836617,5.62102567932607,6.15602503844653,7.05818082046753,7.51996298035484,7.96869149889254,8.61546221276254,9.51855969211015,10.6961586953676,11.4920877715448,12.1714477074316,13.3039231725121,15.51936355384,19.5367660532134,25.7239938107487,31.0077860314867,40.0148210875034,51.9310853466031,61.6313321735073,65.1649786270048,68.3907504003648,70.2000353167834,70.4381279952933,73.4148350773088,74.4560790953083,77.6345748311131,80.7103016516726,81.8260784457657,83.7174875822751,86.7974503902714,91.0145831804057,96.2361447551934,100,104.524211505053,113.81793046074,117.521838067973,120.94986420025,126.736646357875,134.844870195013,142.384203185789,148.463994714821,NA,"North Africa and Middle East","North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","UMIC",NA
"39","ECU","Ecuador","Consumer price index (2010 = 100)","FP.CPI.TOTL",0.0117589731288912,0.0122276411732524,0.0125786827280185,0.0133257947281802,0.0138633845437814,0.0142888616115412,0.0150681371049164,0.015643459397315,0.0163188901808819,0.017351334378559,0.0182414556611443,0.0197708239353092,0.0213291392430544,0.0241044360876121,0.0297259170212526,0.0342927053980001,0.0379522150190193,0.042891337223534,0.0478882091645326,0.0528045354203656,0.0596949908280014,0.0694774922526837,0.0807731218170237,0.119894674437489,0.157338067914436,0.201366319350004,0.247741438014504,0.320835065071611,0.507613325878241,0.891613619622713,1.32421663921925,1.97048504687649,3.0412630948576,4.40983148754352,5.6200007607056,6.90620161123913,8.58945625471241,11.2215216241334,15.272315107423,23.2509315575449,45.5937081631531,62.7725150731649,70.6090475130742,76.2079283911764,78.2976879750543,80.1829160470281,82.827948757383,84.7132659206023,91.829261531734,96.5676223093752,100,104.474532657958,109.804532676033,112.793165848571,116.841560903266,121.476252276892,123.575683382786,124.09140868848,123.813315813595,NA,"Latin America and Caribbean","Andean Latin America","Latin America and Caribbean","Middle SDI","UMIC",NA
"40","EGY","Egypt","Consumer price index (2010 = 100)","FP.CPI.TOTL",1.20872070863002,1.21710447711338,1.18055389751081,1.1893684525188,1.23291102876457,1.4158627513308,1.54380634865603,1.55464228658054,1.52859022194483,1.58071240136806,1.64019300612286,1.6917019834377,1.72726770586276,1.81556880983419,1.99756719633179,2.19072586125566,2.41675215932171,2.72445697854963,3.02627505751449,3.32600824930488,4.01845738799857,4.43305305816039,5.09016490527709,5.90865700249978,6.91527745758085,7.75249323023021,9.60257068310286,11.4936619011958,13.5238432796011,16.3992648629815,19.1471871327422,22.9284779653364,26.0553317615891,29.2053672512273,31.5868404447804,36.5593136759471,39.186869460822,40.9994995628414,42.5872361233875,43.898709687758,45.0768656084691,46.1000010132971,47.361868012585,49.496835104023,55.0754349700109,57.7572765309499,62.1725468094228,67.9663872091587,80.4156759553908,89.8753703283582,100,110.053916904535,117.887725975262,128.994608309546,142.080558198541,156.803044719315,178.457025055503,231.105296542975,NA,NA,"North Africa and Middle East","North Africa and Middle East","Central Asia, Middle East and North Africa","Middle SDI","LMIC",NA
"41","ERI","Eritrea","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa","Eastern Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC",NA
"42","ETH","Ethiopia","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,4.69790203401635,4.63392282341809,4.67139636104653,4.67992692246027,4.7466480991958,5.22710150436074,5.25513049185597,4.9355391018605,5.37547234032483,5.83734130813998,6.21969325707011,7.99465935630352,9.32634092509598,10.660764460047,12.3699233712523,12.9244098629424,13.7174474112206,14.5254134419798,14.4273119857632,15.6416983351498,18.6237388739894,16.7969800804951,16.3890364473331,17.549497462091,18.9213945346706,19.8963158387465,27.0037968083683,29.8466063984725,30.9040913504875,33.250909727143,36.5833735422195,33.4795491518932,34.2814545208008,34.5882055565684,37.3350101368159,37.5823389390627,34.4863642850551,34.7191779720784,39.4666940620304,40.7798971892674,44.8456412087525,50.3614202259554,59.0439309386504,85.2338619143604,92.4647993652398,100,133.249959882334,165.395651843855,178.759163488072,191.99126261185,211.403014849892,226.758762314343,249.09053267292,NA,NA,"Sub-Saharan Africa","Eastern Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC",NA
"43","FJI","Fiji","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31461255887538,8.65752202765294,9.44866315918969,11.5253379750502,12.8029583639406,14.6591913784442,16.5743972851055,18.4692547177956,19.7632669329407,20.9704213101153,22.6075314057021,25.8840125387298,28.7780177257755,30.8015604150986,32.8665536995863,34.6055945769769,36.1354983607726,36.7855190572135,38.8689680003783,43.4393083121192,46.1279208934004,49.9064301761636,53.149023401292,55.7443022871424,58.6466791386036,59.1256270182357,60.4060795127617,62.2485626823663,64.3451814615715,68.0203733542569,69.359472527922,70.1169921334619,73.1128599927926,73.6700034446092,76.7440668761243,78.9139940042526,80.7809132901648,82.7930336728506,86.7701679409685,93.4794790497901,96.4423389506479,100,107.282402042973,110.9501156255,114.174245443683,114.777220359967,116.356705215774,120.853625901409,124.903536578531,129.999450675572,NA,"Southeast Asia, East Asia, and Oceania","Oceania","Oceania","Middle SDI","UMIC",NA
"44","GAB","Gabon","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,9.3176401180043,9.98462785637379,10.3169570205981,10.5685333037688,10.9536624286928,11.1702975614442,11.431191484725,11.7712853490321,12.2200850147161,12.6921787806717,13.1347666863079,13.9500601966333,15.6342236479548,20.0826203342842,24.1335990410691,27.47672252124,30.4343633959268,32.8547165686165,36.9091066259084,40.122598787444,46.8173741239936,51.8136946826807,54.8484967998092,58.882563028675,62.5835412202951,61.9913847096359,56.5509467679544,60.362954305323,65.0261868267643,57.4271533548204,51.946929897579,52.2241948471014,71.0856133709942,77.9429091303675,78.4804762127003,81.5988587539897,82.7810128713628,81.1778724846929,81.5877558194148,83.3317924353412,83.3623609445929,85.2258040938075,85.5737003494262,88.7470584040505,87.4962561506103,91.8975968052488,96.7353633316694,98.5595093774516,100,101.263317078374,103.949243818539,104.474645977231,109.374984864148,109.004427677729,111.300831725277,114.252447232406,119.678371953152,NA,"Sub-Saharan Africa","Central Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","UMIC",NA
"45","GEO","Georgia","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central Europe, Eastern Europe, and Central Asia","Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC",NA
"46","GHA","Ghana","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,0.00131010926978048,0.00165656484746096,0.00187585900458243,0.00171786504445881,0.00185348596902135,0.00198910689343319,0.00204938285990543,0.0022452797510909,0.00247131462536179,0.00290831538213484,0.00343573008876693,0.00446042151879499,0.0069618741273929,0.0150689916179718,0.0260831687415096,0.0402831818428651,0.0604530271236381,0.130882982447683,0.160064084716194,0.35674205181628,0.498244906106954,0.549591239296254,0.684600613949372,0.957174813083345,1.25733782437138,1.57448484496227,2.16112320015194,2.55080481189636,2.80731672171478,3.50801855320806,4.38047172816677,6.9851682770865,10.2375338529984,13.0922915275747,15.0069300610532,16.8690903259918,21.1189572582719,28.0682364986792,32.226893799984,40.8234015194189,45.9771820792487,52.9280978560969,58.705289697498,65.005968803713,75.746348132334,90.3280613028336,100,108.726836831234,116.475091832939,130.063300036126,150.209605812002,175.970507396014,206.685516654195,232.256486631321,255.103540233435,NA,"Sub-Saharan Africa","Western Sub-Saharan Africa","Sub-Saharan Africa","Low-middle SDI","LMIC",NA
"47","GIN","Guinea","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1492555754618,42.2355388068616,56.8892732851466,69.8852989024114,82.7330573917341,86.6085953748892,100,121.350466423673,139.826197977801,156.448590432652,171.645971046725,185.636612337061,200.808100710447,218.710407349519,240.200984328988,NA,"Sub-Saharan Africa","Western Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC",NA
"48","GMB","The Gambia","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,2.27690230345145,2.3176046160494,2.42458821752339,2.31461729035587,2.34281017660434,2.34841141228135,2.38145870278857,2.48097399001845,2.60532142208015,2.55360334598601,2.63164722977647,2.86055106118836,3.05846138850674,3.34095037457985,4.20709175917297,4.92344720198356,5.53344905787282,6.02345511281956,6.39263012920505,6.8289025656078,7.23482803613595,8.02022978669623,8.87328578233336,10.8341452396778,12.8189481746983,20.0693673126296,24.7915222545697,27.6897967045178,29.9811318364171,33.6291712329271,36.5355196462805,40.0014772473756,42.5870944247693,43.3154216064277,46.3392601079536,46.848755040077,48.1517256861631,48.6882266338146,50.5444029794249,50.9714878023085,53.2614308715519,57.8467738956503,67.6997376928424,77.3176656311829,81.0587750366687,82.7257515217788,87.1674085832518,91.0408274149397,95.1937289989253,100,104.796484978653,109.255087875534,115.482333219833,122.350500544682,130.680521792411,140.127145838956,151.385226620554,161.257009167723,NA,"Sub-Saharan Africa","Western Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC",NA
"49","GNB","Guinea-Bissau","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18856332006423,1.90505047712512,3.44410533591698,4.58072821538023,7.21901167467801,12.2422625100147,18.1317904888996,20.8835340090184,30.3574136091315,45.7589605143907,68.2270327461698,73.6945801236143,72.1570863163161,78.3888038782586,81.0133571801026,83.6868966031071,80.7556914880525,81.4690086888917,84.1812742972448,85.826796961407,89.7897958602478,99.1818741754195,97.5439873472857,100,105.046102263202,107.284157585918,108.579212070411,106.940486169321,108.442581726739,110.150880134116,111.651299245599,NA,NA,"Sub-Saharan Africa","Western Sub-Saharan Africa","Sub-Saharan Africa","Low SDI","LIC",NA
"50","GNQ","Equatorial Guinea","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8710181288273,31.1904099229299,27.0812378678958,27.7646760475273,29.476688687504,29.7295608139677,28.7112379263168,27.4827577984293,28.9811960072712,38.2091035088547,45.8021827479985,47.8819351542961,49.3262963171747,53.2406884910137,53.4388855631069,56.0051752162291,60.9478499339941,65.5753023354285,70.3777384508461,73.3474593441042,77.4781194458834,80.8994755998429,83.1676851961002,88.616638076126,92.7737027694463,100,104.805389221557,108.637724550898,111.841317365269,116.661676646707,118.617662311179,120.292471529847,121.187874251497,122.472555526802,NA,"Sub-Saharan Africa","Central Sub-Saharan Africa","Sub-Saharan Africa","Middle SDI","UMIC",NA
"51","GTM","Guatemala","Consumer price index (2010 = 100)","FP.CPI.TOTL",1.75525896442981,1.74554649552114,1.78137471416632,1.78407262219218,1.78061929991463,1.76637434551525,1.77846097348832,1.78709427918922,1.82151958565223,1.85972196336182,1.90332015712745,1.89468685142978,1.90472306930314,2.16749931144532,2.5250260836033,2.85730043659982,3.16374590840372,3.55366429395067,3.848191146623,4.28470631782911,4.74847621268856,5.29137272469147,5.30763764044899,5.54853423038796,5.73755892684994,6.80972458905988,9.32463223700328,10.4737265547256,11.6083143259733,12.9301684244397,18.2602252730944,24.3164886301185,26.7593031379926,29.9221698617922,33.1703174951705,35.9604099338024,39.9365224448194,43.623822803295,46.5088671824885,48.9336584053486,51.8587056854268,55.6370654665423,60.1618224457979,63.5329761815383,68.3479005922599,74.5734715419506,79.466127258514,84.887002530684,94.5265677653575,96.2839135945871,100,106.214123930671,110.230937685245,115.018676610491,118.950430995715,121.791824121623,127.209662777719,132.838100804773,137.822002853775,NA,"Latin America and Caribbean","Central Latin America","Latin America and Caribbean","Low-middle SDI","LMIC",NA
"52","GUY","Guyana","Consumer price index (2010 = 100)","FP.CPI.TOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9867993359626,42.6251874654065,45.6493217439263,47.2724613958646,49.4405968433441,53.1675375053302,56.4365665864716,57.919388353877,61.0128716975824,64.6620382168067,67.6807636305135,72.368024044802,77.2001512823506,86.6186889703122,93.6365542671655,96.4009871612734,100,104.97773563707,107.488735061712,109.532366591869,110.466272954109,109.359694377326,110.27395023836,112.374289819108,113.815875399987,NA,"Latin America and Caribbean","Caribbean","Latin America and Caribbean","Middle SDI","UMIC",NA
"53","HND","Honduras","Consumer price index (2010 = 100)","FP.CPI.TOTL",1.56193028792519,1.58634313921151,1.60366838851652,1.65308472459402,1.72701235087628,1.78203970519659,1.81383547522154,1.85177802912304,1.88624377529635,1.90997676717839,1.96500102861543,2.00868787354907,2.08124733918031,2.18933070985867,2.47064980472707,2.67759544733253,2.80835365102367,3.04523007320201,3.22027978403284,3.61107219656287,4.2632875553915,4.66427922043838,5.08325377812981,5.50276513856156,5.76284607794631,5.95663187590316,6.21590761115461,6.3705068073241,6.65662268078554,7.3123272575832,9.01774964029806,12.081283017117,13.1395896672657,14.551917740581,17.7139544246798,22.9332877036022,28.4000870569445,34.1368668008921,38.8027305372297,43.3285805199219,48.1155372323848,52.7703091569363,56.8286149121055,61.1897373798532,66.1545447665178,71.9821388026943,75.9971240445016,81.2684477408613,90.5358359191705,95.5119957617498,100,106.762279573148,112.30984636343,118.107167183834,125.346249905396,129.30447286763,132.827518353137,138.053432225838,144.055097252706,NA,"Latin America and Caribbean","Central Latin America","Latin America and Caribbean","Low-middle SDI","LMIC",NA
"54","HTI","Haiti","Consumer price index (2010 = 100)","FP.CPI.TOTL",0.616389769724172,0.639687493197226,0.636137840047622,0.663535162930506,0.72432922246553,0.740727620100863,0.802221611241863,0.778673912195073,0.788922910720402,0.800071821308699,1.12230499796053,1.22981713992108,1.26904454306508,1.55761155986427,1.7904853499743,2.09081366930357,2.23796831920334,2.38325499752328,2.31953641146088,2.62325475328432,3.08962499069443,3.42510677092369,3.67716867640938,4.05384545653001,4.31337395574061,4.77269820435461,4.92923920390374,4.36486770560355,4.54406595506382,4.8586927666162,5.89242979475272,6.8010370107661,8.11761539692012,10.5290319137379,14.6702706870075,18.7204661836217,22.5738113523325,27.2147628850823,28.6487183946885,29.5094388329555,32.2636202630057,36.5600769588084,39.1313011283816,50.3618193354665,60.9538335410813,69.4709177770268,77.3525429172172,82.4247253084456,95.0206859478011,95.3949591650264,100,106.33279483849,111.668618669326,116.989655202756,121.011954452908,129.158286450508,144.015244532932,159.396200425506,179.291095505561,NA,"Latin America and Caribbean","Caribbean","Latin America and Caribbean","Low SDI","LIC",NA
"55","IDN","Indonesia","Consumer price index (2010 = 100)","FP.CPI.TOTL",0.000277683799891138,0.000315704075670854,0.000730532441767395,0.00179645803059157,0.00375450223324693,0.0152719300605166,0.18879986338662,0.388927718576436,0.890034022648422,1.02781013422518,1.15525308847503,1.20416360391907,1.28269613427885,1.68086914535085,2.36148315723124,2.81407786700618,3.37207162198117,3.74475600558161,4.04855242952534,4.70574446187927,5.55444571788907,6.23574894811575,6.82474187294335,7.63004370521403,8.42776743161877,8.82594035113679,9.33984546402637,10.2064576078577,11.0276045955446,11.7350849391573,12.6526736970539,13.8444364062086,14.886024956351,16.3257854189175,17.7187022886471,19.3878613139975,20.9337099485565,22.2370723791783,35.2348734448905,42.4502113216876,44.0160379497831,49.0779328792702,54.9182645910513,58.6292659267048,62.1845797227916,68.6848572274766,77.6885299427697,82.6656944122493,91.1196376754983,95.1165236317343,100,105.356047789822,109.864759851215,116.909852190406,124.386150032818,132.300991429788,136.965666608222,142.182412273917,146.729898360527,NA,"Southeast Asia, East Asia, and Oceania","Southeast Asia","East and South East Asia","Middle SDI","LMIC",NA
"56","IND","India","Consumer price index (2010 = 100)","FP.CPI.TOTL",2.52748668877309,2.57033297015632,2.66369298910469,2.74216968261487,3.10839360492658,3.40290639507342,3.77048318332544,4.26299133112269,4.40100194220748,4.37529407863572,4.59809549976314,4.73971402179062,5.04505101847466,5.89972382756987,7.58697015632402,8.02310184746565,7.41062245381336,8.02625769777357,8.22876409284699,8.74517527238276,9.73740928469919,11.0142316437707,11.8833363334912,13.2936603505448,14.3995476077688,15.1996475603979,16.5265343439128,17.9810554239697,19.6683027001421,21.0596935101847,22.9490075793463,26.1320914258645,29.2124945523449,31.0607370914259,34.2438214116532,37.7452131691142,41.1336584557082,44.0805774514448,49.9128076740881,52.2436461392705,54.3383216485078,56.3919261013737,58.815172903837,61.0535954523922,63.3536380862151,66.0438512553292,69.8720985315016,74.3249644718143,80.5305542396968,89.2941733775462,100,108.858360966367,118.995736617717,131.975367124585,140.360018948366,148.60255802937,155.94504973946,159.829464708669,167.598294647087,NA,"South Asia","South Asia","South Asia","Low-middle SDI","LMIC",NA
"57","IRN","Iran","Consumer price index (2010 = 100)","FP.CPI.TOTL",0.141434222242228,0.145907170598419,0.146959629035467,0.14750609783881,0.153132702559275,0.156431754967688,0.155824567406958,0.158314036402412,0.159406974010513,0.165134776658004,0.167887360261456,0.174930735954397,0.186123226638345,0.204399572185478,0.233524335466659,0.263600359257663,0.29327159134259,0.37329891171374,0.417056895184144,0.460794639069835,0.555920690091445,0.690473453325752,0.819521049350726,0.981296054844952,1.10435273361484,1.15282654046574,1.36528097843676,1.75536125799012,2.25863447580673,2.76343144471534,2.97421701244274,3.48365779420319,4.38271053462994,5.31196046633819,6.98241418404714,10.4496007830059,13.4734377099679,15.8109748350774,18.6357848195023,22.3761187395983,25.615453804342,28.5034033705372,32.5896323907668,37.9564968412533,43.559448423577,49.4108405341712,54.3597800471328,63.7863315003928,79.9947630269704,90.8352971982194,100,120.869337522912,151.97695731867,211.652264990835,248.101597276774,282.089552238806,306.49384655669,337.103953914637,NA,NA,"North Africa and Middle East","North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC",NA
"58","IRQ","Iraq","Consumer price index (2010 = 100)","FP.CPI.TOTL",48.8844935036233,49.3324027749056,49.9699560836587,51.9462465742061,51.899424035444,51.6629801900481,52.6875701863259,54.4214917182662,55.6168467133764,58.8088386247109,74.1446073760553,76.8107662027868,80.7941344501047,84.7457627116525,91.2711864402542,99.9576271177966,112.77542372839,123.114406779237,128.79237288072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305675511365077,0.0858802627168549,0.157689747926428,0.485199224389011,2.66131774577372,12.9688900686939,10.878651810026,13.3876169993416,15.3648038387268,17.2973523494682,18.1585809727587,21.1318818198146,25.2138628945993,33.689808145451,42.7732228252376,58.5819839542804,89.7657381057621,80.728579085367,90.951120244213,97.2027505173907,100,105.801455370853,112.243807997863,114.353428132719,116.910341144268,118.539288337005,119.198984840636,119.418381179572,119.857173857442,NA,"North Africa and Middle East","North Africa and Middle East","Central Asia, Middle East and North Africa","Low-middle SDI","UMIC",NA
